0 0.00125146161107579806
0.01 1.0005326302051275e-07
0.02 4.57198282223442323e-05
0.04 0.000174065062989941856
0.08 5.50435797632087776e-06
0.16 1.95683718939150941e-06
0.32 7.47646056594473108e-11
0.64 1.60934755632848051e-05
