0 3.96142288668051683
0.01 3.73349528624431332
0.02 3.8257704127113924
0.04 3.88672064962528242
0.08 2.94388418564730797
0.16 3.3550056977542481
0.32 3.22538713016623061
0.64 3.07196091777502105
